title,link,job_description,published,companyName,companyLocation
TTT - QA Manual - Advanced Analyst,https://in.indeed.com/rc/clk?jk=a260101dc70c3e62&fccid=1544766d4c2915b0&vjs=3,"
Ever-increasing regulations require tax departments to gather, organize and analyse more data than ever before.
Experience in Devops with CI-CD model.
",Posted14 days ago,EY,"Bengaluru, Karnataka"
Data Engineering Analyst,https://in.indeed.com/rc/clk?jk=1738c5cc2769161b&fccid=f1d8e147024abb3f&vjs=3,"
Data Engineering team is responsible for providing data services to the entire CB production division.
Complex Data Processing using SQL, Python and data…
",Posted30+ days ago,Deutsche Bank,"Pune, Maharashtra"
ITS Transfer Pricing - Advanced Analyst,https://in.indeed.com/rc/clk?jk=92a1fefb70dcc435&fccid=1544766d4c2915b0&vjs=3,"
Your main objective is to assist engagement management under the guidance and supervision of team managers.
Develop, mentor and supervise Analysts and Advanced…
",Posted14 days ago,EY,"Bengaluru, Karnataka+1 location"
DATA RESEARCH ANALYST/WEB RESEARCH ANALYST,https://in.indeed.com/rc/clk?jk=ef481783727b61f5&fccid=3cfecb789e7fd228&vjs=3,"
Should have experience and knowledge about researching required data from various directories.
Thorough research of required data from specific industry, domain…
",Posted30+ days ago,Hodusoft,"Ahmedabad, Gujarat"
Summer Intern – Data analysis at OPIS,https://in.indeed.com/rc/clk?jk=17cf9d7ece78ad36&fccid=d2621f51dde471d3&vjs=3,"
Depending on skills, contribute to data automation and other process improvements within the research team.
Collect data and build databases from a wide variety…
",Posted14 days ago,Dow Jones,"New Delhi, Delhi"
ICG Risk Analysis (IRAU) Credit Risk Analyst (C10),https://in.indeed.com/rc/clk?jk=1b6d505ea16944f1&fccid=5bcd1ef0a7f4fb99&vjs=3,"
ICG Risk Analysis Credit Risk Analysts are responsible for a portfolio of ICG Risk Relationships, owning the Credit Risk Analysis for those relationships, and…
",Posted1 day ago,Citi,"Mumbai, Maharashtra"
Experienced Hire - Consulting - A&C - Analyst/Consultant-Big...,https://in.indeed.com/rc/clk?jk=0f4b018fafbbe3ae&fccid=9e215d88a6b33622&vjs=3,"
Implement large-scale data ecosystems including data management, governance and the integration of structured and unstructured data to generate insights…
",Posted7 days ago,Deloitte,"Bengaluru, Karnataka"
Data Analyst - OpenData - APAC,https://in.indeed.com/rc/clk?jk=5b9967f09124b01c&fccid=353eb997fc901045&vjs=3,"
Support and run Data Quality Assessment projects in coordination with Country Product Manager and Sales organization (Customer data set analysis, data…
",Posted30+ days ago,Veeva Systems,"Mumbai, Maharashtra"
Capabilities and Insights Analyst - Panorama Financial Insti...,https://in.indeed.com/rc/clk?jk=8ca7e3388ee10248&fccid=6576e7250aa78c3c&vjs=3,"
This will include consolidating data across multiple sources, developing unique perspectives, creating client ready materials and other tasks as needs arise.
",PostedJust posted,McKinsey & Company,"Gurgaon, Haryana"
Lead Data Analyst,https://in.indeed.com/rc/clk?jk=35ff9ef247883884&fccid=6ab90e1adde2a819&vjs=3,"
Ensure data quality of all outgoing reports and analyses.
Conducting quality checks to ensure the accuracy of our reporting and data.
",Posted30+ days ago,Khoros,"Bengaluru, Karnataka"
FCSO Data Quality Analyst,https://in.indeed.com/rc/clk?jk=3c4496178972db44&fccid=5249cd8e17163cb5&vjs=3,"
Data Quality (DQ) Analysts are responsible for ensuring the overall health of the data ecosystem and the quality of data per bank’s data quality management…
",Posted30+ days ago,Standard Chartered,"Bengaluru, Karnataka"
Product Analyst – Process Engineer,https://in.indeed.com/rc/clk?jk=a0836d3d6b11742a&fccid=0d167dde0758739a&vjs=3,"
As a member of the Process Discovery team within the EBS Digital Transformation organization, the Process Engineer will engage with business partners to…
",Posted30+ days ago,Walmart Global Tech India,"Gurgaon, Haryana"
Business Analyst - India,https://in.indeed.com/rc/clk?jk=51234d9e6c634369&fccid=041643aef493e05f&vjs=3,"
Perform testing and data /validation to ensure requirements are satisfied.
We are currently looking for a talented, strategic analyst to play a critical role in…
",Posted30+ days ago,Alertus,"Delhi, Delhi"
,,"
Assessing and modeling processes, data flows, and technology to understand the current value and issues, and identify solution.
",Posted30+ days ago,CGI Inc,"Bengaluru, Karnataka"
,,"
Ability to gather various sources of business data and making manipulation and analysis data sets by using technical tools like Ms Excel, Ms Access, SQL, SAS.
",Posted30+ days ago,Citi,"Pune, Maharashtra"
,,"
Ingest data-sources into our data management platforms.
Hands-on experience including programming to implement pipelines integrating database management systems…
",Posted30+ days ago,Metyis,"Bengaluru, Karnataka+1 location"
,,"
Strong knowledge of database structure systems and data mining.
Design and implement effective database solutions and models to store and retrieve company data.
",Posted30+ days ago,GyanTU,India
,,"
Review and analyze data from various sources such as OSINT/Darknet/TECHINT.
Monitoring and Analysis of cybersecurity events, incidents, vulnerability reports…
",Posted9 days ago,Fortinet,"Pune, Maharashtra"
,,"
Attitude to be driven by data all the time: Strong storytelling: Use data visualization and storytelling to explain complex concepts in a simple manner.
",Posted30+ days ago,IDfy,"Mumbai, Maharashtra"
,,"
Your passion must be in using insight from data to drive business and marketing decisions.
Exposure to deep data analysis for the agency’s largest B2B account –…
",Posted30+ days ago,Mindshare,"Bengaluru, Karnataka"
,,"
As an Analyst under Data Streams Support role, the individual will have the opportunity to work on the support team for the Enterprise Data Warehouse at The Bay…
",Posted21 days ago,Hudson's Bay Company,"Bengaluru, Karnataka"
,,"
Strong data analysis skills with expertise in MS Excel, data analysis necessary and exposure to SQL & Oracle databases querying is preferable.
",Posted21 days ago,S&P Global,"Gurgaon, Haryana"
,,"
Ability to work with structured and unstructured data sets.
Design, implement, and support dashboards and reports that provide stakeholders ad-hoc access to…
",Posted22 days ago,CloudCover,India
,,"
Excellent knowledge of consulting on data science projects, common data sources, and business problems that could be addressed through analytics is preferred.
",Posted27 days ago,predera,"Hyderabad, Telangana"
,,"
Specifically, R&BP analysts assist in ensuring compliance with firm policies and professional standards in the areas of auditor independence, regulatory…
",Posted30+ days ago,Deloitte,"Hyderabad, Telangana"
,,"
Data analyst jobs for freshers.
In this role, you'll be required to compile data on the media coverage a product receives, and report your findings to the…
",Posted30+ days ago,Crypto Mize,"Delhi, Delhi"
,,"
Research brands and specific products online to gather specific data and insights.
Assist in maintaining the integrity of our data by ensuring entries made into…
",Posted7 days ago,Numerator,"Pune, Maharashtra+6 locations"
,,"
1–2 years’ prior experience in a data analyst or operations role.
Assess data sources to mine the necessary data for the dashboard/report solution.
",Posted17 days ago,PowerSchool Group LLC,"Remote in Bengaluru, Karnataka"
,,"
Experience working with dataset ingestion, data model creation, reports, dashboards, KPIs, Power BI Pro features, etc.
Advanced knowledge of Microsoft Excel.
",Posted3 days ago,GXO Logistics,"Mumbai, Maharashtra"
,,"
Ideate and solve problems through data analytics.
Extract, analyze, design and transform data for creation of various MIS reports.
",Posted16 days ago,Rebel Foods,"Mumbai, Maharashtra"
,,"
Perform data quality analysis and identify data challenges.
Participate in data quality resolution and data improvement initiatives.
",Posted30+ days ago,Citi,"Mumbai, Maharashtra"
,,"
Ability to understand, develop and leverage standard data to drive bespoke solutions.
Technical and analytical skills in Excel, more advanced data science…
",Posted7 days ago,Institutional Shareholder Services,"Mumbai, Maharashtra"
,,"
Making sure the data report meets the stringent quality requirements.
Responsible for filling in data on companies based on a set process.
",Posted22 days ago,Net Square Solutions,"Ahmedabad, Gujarat"
,,"
Provide actionable insights (from data analysis) to stakeholders.
Ability to translate structured and unstructured problems into analytical frameworks.
",Posted30+ days ago,Flipkart,"Bengaluru, Karnataka"
,,"
The Business analyst will also be involved in presales initiatives.
Following technical skills are considered a plus: SQL and relational databases, as well as…
",Posted3 days ago,CRIF,"Pune, Maharashtra"
,,"
The person will work closely with the Business Head and the Director of Marketing the strategic planning process for the cluster by bringing together strategic…
",Posted30+ days ago,Disney Media & Entertainment Distribution,"Mumbai, Maharashtra"
,,"
The selected candidate will be a lead coverage analyst with a focus on the companies and sector trends in the oil and gas industry.
",Posted3 days ago,Bank of America,"Mumbai, Maharashtra"
,,"
Build and deploy data models that can be used by marketers for developing data driven campaign strategies.
3 – 5 years’ experience in developing and executing…
",Posted30+ days ago,Deloitte,"Hyderabad, Telangana"
,,"
Hands on design experience with data pipelines, joining data between structured and unstructured data.
Build data pipeline frameworks to automate high-volume…
",Posted19 days ago,Citi,"Pune, Maharashtra"
,,"
Perform analysis of business data to derive insights and propose process design improvements.
Strong attention to detail to deal with large amounts of data.
",Posted30+ days ago,TMF Group,"Pune, Maharashtra"
,,"
And best talent also means a diverse pool of talent, with various backgrounds and perspectives.
All these services have to be delivered to the expected…
",Posted9 days ago,YouGov,"Hybrid remote in Bengaluru, Karnataka"
,,"
Engage effectively with stakeholders on performance of these reviews and apply data analytics and or / other audit procedures to evaluate the design and…
",Posted8 days ago,Verizon,"Chennai, Tamil Nadu"
,,"
Integrate data siloed across the disparate systems, manages the unified data for centralized data access and governance.
",Posted30+ days ago,Fidelity International,"Gurgaon, Haryana"
,,"
Centralize the data sourcing from various teams for inclusion in the fund statements.
The Global Accounting and Product Services (GAAPS) division provides…
",Posted1 day ago,BlackRock,"Mumbai, Maharashtra"
,,"
Should have basic knowledge of computers with hands-on experience in MS Office.
Should have good analytical and logical reasoning skills.
",Posted22 days ago,AI Workspace,"Kolkata, West Bengal"
,,"
Illustrate data graphically and translate complex findings into written text.
Ability to plan, analyze, and present data in intuitive graphical formats and…
",Posted30+ days ago,Deloitte,"Hyderabad, Telangana"
,,"
Ensure accuracy of data and deliverables.
Organize and drive successful completion of data insight initiatives.
Knowledge of statistical modeling techniques ,.
",Posted30+ days ago,CarDekho,"Gurgaon, Haryana"
,,"
Very good database and data warehouse knowledge.
Identifying, gathering, analyzing, modelling data from local sources.
Grow as we grow as a company.
",Posted30+ days ago,Lingaro Group,Remote in India
,,"
It is the data analytics team’s responsibility to process all client provided data and present with the key callouts on what to expect from the MMM models.
",Posted30+ days ago,Nielsen,"Bengaluru, Karnataka"
,,"
5 years + experience in data analytics or related consulting.
Ability to distil large amounts of data and translate analysis into compelling presentations.
",Posted30+ days ago,PM Group,"Bengaluru, Karnataka"
,,"
O Update client/target data regularly.
Maintain data model describing data elements and how they are used, following established procedures, enhancing them and…
",Posted30+ days ago,Deloitte,"Hyderabad, Telangana"
,,"
Analyse existing literature and data from quantitative and qualitative studies, and highlight key findings and insights to guide program strategy.
",Posted30+ days ago,Clinton Health Access Initiative,"New Delhi, Delhi"
,,"
Should be able to handle large amount of data.
Analyze and interpret data to help improve processes and workflows.
",Posted30+ days ago,Mantras2Success consultants,"Hyderabad, Telangana"
,,"
Position - Hire 1 Sr data analyst / Data Consultant to support MDSS deliverables.
Good expertise in Data Lineage, data flow / architecture and data quality.
",Posted1 day ago,Wells Fargo,"Sholinganallur, Chennai, Tamil Nadu"
